est,err,est_card,true_card,query_dur_ms
psample_2000,1.7875270813989477,6462,11551,64.11147117614746
psample_2000,1.3190236562433832,221971,292785,62.19077110290527
psample_2000,1.750976426911352,290058,165655,62.259674072265625
psample_2000,1.0913989952808647,65690,71694,62.96539306640625
psample_2000,1.4133112122023013,934250,1320386,62.81423568725586
psample_2000,1.173913043478261,38134,44766,62.28518486022949
psample_2000,1.2401014191470698,665752,825600,62.53385543823242
psample_2000,1.2878952881753218,289251,372525,62.430620193481445
psample_2000,1.065516587621567,1350284,1438750,62.23273277282715
psample_2000,1.243082393851405,686726,853657,62.47997283935547
psample_2000,1.290949009414988,710994,917857,62.45112419128418
psample_2000,1.246644572517081,205786,256542,62.470436096191406
psample_2000,1.0868833055878986,1039210,1129500,62.41202354431152
psample_2000,1.1260746443287606,66408,58973,62.24489212036133
psample_2000,31.5,6,189,62.444210052490234
psample_2000,1.6077947176293752,111768,179700,62.40963935852051
psample_2000,1.0252691549754123,884992,907355,62.2408390045166
psample_2000,1.8860911270983214,3336,6292,62.261104583740234
psample_2000,2.050355450236967,3461,1688,62.3166561126709
psample_2000,1.011600928074246,872,862,62.41035461425781
psample_2000,1.2774272070451798,128996,164783,62.26944923400879
psample_2000,1.3592379992921702,3958579,5380651,62.6826286315918
psample_2000,2.35,40,94,62.76655197143555
psample_2000,8.818523153942428,7046,799,62.56103515625
psample_2000,4.086642599277979,831,3396,62.302589416503906
psample_2000,3.8426470588235295,680,2613,62.46495246887207
psample_2000,1.8224299065420562,390,214,62.6215934753418
psample_2000,1.1887444128403089,5851,4922,62.14642524719238
psample_2000,1.281521356019097,31209,39995,62.53218650817871
psample_2000,1.2293324745825092,326055,400830,62.35694885253906
psample_2000,1.2577497573805538,568792,715398,62.24179267883301
psample_2000,1.6059972105997211,2303,1434,62.27588653564453
psample_2000,1.2365223698172,2605855,3222198,62.42537498474121
psample_2000,1.1478439425051334,487,559,62.551259994506836
psample_2000,1.3870890900428776,11646,8396,62.4539852142334
psample_2000,1.6166666666666667,60,97,62.5762939453125
psample_2000,1.2830663208815298,1620274,2078919,62.65568733215332
psample_2000,1.1419849497995809,3475967,3969502,62.11090087890625
psample_2000,1.2639210347953005,4374585,5529130,62.140703201293945
psample_2000,2.3464285714285715,1960,4599,62.500953674316406
psample_2000,6.6,5,33,62.62350082397461
psample_2000,5.333333333333333,3,16,62.97492980957031
psample_2000,1.5176602435310902,271259,411679,62.619924545288086
psample_2000,1.2443373350368199,805407,1002198,62.52288818359375
psample_2000,17.0,1,17,62.59918212890625
psample_2000,11.216911764705882,544,6102,62.30568885803223
psample_2000,1.2807496963674505,181140,231995,62.3781681060791
psample_2000,1.1728333124294494,9351,7973,62.55006790161133
psample_2000,40.0,1,40,62.44635581970215
psample_2000,1.2555464256368118,7302,9168,62.55388259887695
psample_2000,1.1716902329794192,23285,19873,62.35790252685547
psample_2000,1.1,30,33,62.183380126953125
psample_2000,1.122658526432635,8091,7207,62.26611137390137
psample_2000,1.2600300571085061,582225,733621,62.417030334472656
psample_2000,1.065166860368587,12046,12831,62.33501434326172
psample_2000,1.1829111641239487,3476726,4112658,62.4086856842041
psample_2000,1.4184064763527908,13316,9388,62.26372718811035
psample_2000,1.1589574916782241,1490367,1727272,62.38675117492676
psample_2000,1.8277858176555717,103650,189450,62.69264221191406
psample_2000,1.0,24,24,62.28017807006836
psample_2000,1.7913120841714374,51704,92618,62.461137771606445
psample_2000,2.0720213396561946,6991,3374,62.42680549621582
psample_2000,2.197828433136017,30577,67203,62.2098445892334
psample_2000,1.208623210847129,1230261,1486922,62.19840049743652
psample_2000,1.227124024855301,154977,190176,62.31117248535156
psample_2000,1.0562643242262857,1940768,2049964,62.30425834655762
psample_2000,1.4759396530742859,332809,491206,62.19744682312012
psample_2000,1.3301907278893335,432868,575797,62.461137771606445
psample_2000,6.894369973190349,12858,1865,62.714576721191406
psample_2000,4.032258064516129,31,125,62.83926963806152
psample_2000,1.6223749410099104,33904,55005,62.44683265686035
psample_2000,14.88888888888889,9,134,62.567710876464844
psample_2000,1.0177341469885912,94225,95896,62.55316734313965
psample_2000,1.3387491587676374,438345,586834,62.37339973449707
psample_2000,1.5429493807102315,189572,292500,62.274932861328125
psample_2000,1.0765040368087508,92152,99202,62.50929832458496
psample_2000,1.2673750117434563,329971,418197,62.56818771362305
