est,err,est_card,true_card,query_dur_ms
psample_2000,1.156090381785127,13354,11551,27.91905403137207
psample_2000,1.545137422950266,189488,292785,19.215106964111328
psample_2000,1.0333283027979838,171176,165655,19.61207389831543
psample_2000,1.2853454767112482,55778,71694,34.39736366271973
psample_2000,1.1043063721595423,1195670,1320386,30.04765510559082
psample_2000,1.1337757066153378,39484,44766,19.733667373657227
psample_2000,1.9089238025873132,432495,825600,30.00164031982422
psample_2000,1.3505503349865136,275832,372525,27.057170867919922
psample_2000,1.0251044309296264,1474869,1438750,20.88141441345215
psample_2000,1.111055145575469,768330,853657,29.778480529785156
psample_2000,1.0168966304234628,902606,917857,26.568174362182617
psample_2000,1.420506204353291,180599,256542,26.579618453979492
psample_2000,1.3022319529328754,867357,1129500,23.06818962097168
psample_2000,1.0381656544318283,56805,58973,19.456148147583008
psample_2000,8.590909090909092,22,189,29.81114387512207
psample_2000,1.1810092141063895,152158,179700,26.427745819091797
psample_2000,1.507514687117869,601888,907355,16.16978645324707
psample_2000,1.2675261885576148,4964,6292,19.557714462280273
psample_2000,1.0041641879833432,1681,1688,23.090362548828125
psample_2000,1.0777262180974478,929,862,30.03549575805664
